geneId,diseaseId,score,ei,el,yearInitial,yearFinal,g_source
3371,C3810170,0.70,1.00,moderate,2013,2013,ALL
3376,C4310720,0.70,1.00,NULL,2016,2018,ALL
3383,C0004096,0.60,1.00,NULL,1995,2019,ALL
3383,C0009324,0.60,0.93,NULL,1995,2018,ALL
3383,C0011860,0.60,0.86,NULL,2002,2019,ALL
3383,C0011884,0.60,0.90,NULL,1999,2019,ALL
3383,C0021368,0.55,1.00,NULL,2002,2013,ALL
3383,C0024530,0.60,1.00,NULL,1993,2019,ALL
3383,C0027051,0.56,0.88,NULL,1998,2018,ALL
3383,C0028754,0.59,1.00,NULL,2002,2019,ALL
3383,C0038454,0.57,0.89,NULL,1999,2019,ALL
3394,C3808589,0.70,1.00,strong,2011,2011,ALL
3394,C4016741,0.70,1.00,strong,2011,2017,ALL
3416,C0002395,0.60,0.96,NULL,2000,2019,ALL
3417,C0014084,0.79,1.00,NULL,2011,2019,ALL
3417,C0017638,0.70,0.98,NULL,2008,2020,ALL
3417,C0023467,0.70,0.97,NULL,2009,2020,ALL
3417,C0024454,0.70,1.00,NULL,2011,2019,ALL
3417,C0206698,0.60,1.00,NULL,2012,2020,ALL
3417,C3553958,0.61,1.00,strong,2011,2011,ALL
3418,C0014084,0.77,1.00,NULL,2011,2019,ALL
3418,C0023467,0.70,0.96,NULL,2010,2019,ALL
3418,C0024454,0.65,1.00,NULL,2011,2016,ALL
3418,C0028945,0.60,1.00,NULL,2009,2019,ALL
3418,C0206698,0.56,1.00,NULL,2012,2018,ALL
3418,C0334590,0.58,0.93,NULL,2009,2019,ALL
3418,C3150909,0.61,1.00,NULL,2010,2018,ALL
3423,C0026705,1.00,0.99,definitive,1991,2019,ALL
3425,C0023786,0.90,1.00,strong,1992,2020,ALL
3425,C0026708,0.76,1.00,strong,1992,2020,ALL
3425,C0086431,0.77,1.00,strong,1992,2020,ALL
3425,C0086795,0.80,0.99,NULL,1973,2020,ALL
3426,C2752039,0.60,1.00,strong,2004,2016,ALL
3426,C3463916,0.72,1.00,strong,1996,2017,ALL
3426,C3809523,0.60,1.00,strong,2013,2013,ALL
3455,C4225252,0.70,1.00,limited,2015,2015,ALL
3456,C0006142,0.56,1.00,NULL,2008,2019,ALL
3458,C0002874,0.90,1.00,limited,1992,2020,ALL
3458,C0011854,0.60,1.00,NULL,1994,2019,ALL
3458,C0243026,0.60,1.00,NULL,1998,2019,ALL
3459,C4011949,0.60,1.00,strong,1997,2019,ALL
3459,C4014863,0.70,1.00,strong,1998,1998,ALL
3460,C4013947,0.70,1.00,strong,2000,2019,ALL
3479,C0006142,0.60,0.96,NULL,1986,2020,ALL
3479,C0020538,0.60,0.93,NULL,1993,2020,ALL
3479,C0033578,0.60,1.00,NULL,2002,2019,ALL
3479,C0151744,0.55,1.00,NULL,2003,2011,ALL
3479,C1837475,0.80,1.00,strong,1993,2020,ALL
3480,C0002395,0.56,1.00,NULL,2005,2020,ALL
3480,C0015934,0.70,1.00,NULL,1991,2019,ALL
3480,C1849157,0.70,0.98,strong,2001,2019,ALL
3481,C0002395,0.57,1.00,NULL,2002,2019,ALL
3481,C0004903,0.60,0.96,NULL,1986,2019,ALL
3481,C0015934,0.90,1.00,NULL,1992,2019,ALL
3481,C0175693,0.70,1.00,strong,2006,2020,ALL
3481,C0206624,0.70,1.00,NULL,1993,2013,ALL
3481,C2239176,0.70,0.99,NULL,1989,2020,ALL
3481,C4225307,0.60,1.00,strong,2015,2015,ALL
3482,C2239176,0.70,1.00,NULL,1995,2019,ALL
3483,C0034012,0.60,1.00,NULL,2004,2007,ALL
3483,C3900122,0.70,1.00,NULL,2004,2016,ALL
3486,C0009402,0.60,0.82,NULL,2004,2019,ALL
3508,C1858517,1.00,0.96,NULL,1975,2020,ALL
3508,C4015349,0.70,1.00,NULL,1975,2017,ALL
3516,C3553748,0.60,1.00,NULL,2012,2018,ALL
3549,C1843096,0.71,1.00,NULL,2003,2015,ALL
3549,C1862151,0.96,0.90,NULL,2001,2019,ALL
3551,C4747743,0.60,1.00,strong,2013,2014,ALL
3553,C0002395,0.60,0.97,NULL,1989,2020,ALL
3553,C0009319,0.60,1.00,NULL,2000,2020,ALL
3553,C0009324,0.60,0.96,NULL,1992,2020,ALL
3553,C0011570,0.60,0.80,NULL,1999,2020,ALL
3553,C0015967,0.60,0.98,NULL,1986,2019,ALL
3553,C0017658,0.55,1.00,NULL,1993,2017,ALL
3553,C0020429,0.60,1.00,NULL,1995,2019,ALL
3553,C0020538,0.60,0.96,NULL,1994,2019,ALL
3553,C0021368,0.57,1.00,NULL,1999,2017,ALL
3553,C0027051,0.60,1.00,NULL,2001,2020,ALL
3553,C0032285,0.60,0.98,NULL,1995,2020,ALL
3553,C0034069,0.60,1.00,NULL,2005,2019,ALL
3557,C0015967,0.56,1.00,NULL,1998,2018,ALL
3557,C2748507,0.74,1.00,strong,2009,2017,ALL
3559,C1853392,0.71,0.80,NULL,1997,2014,ALL
3561,C1279481,0.80,0.97,strong,1989,2019,ALL
3565,C0004096,0.60,0.96,NULL,1992,2020,ALL
3565,C0011615,0.60,0.98,NULL,1994,2020,ALL
3565,C0034069,0.57,1.00,NULL,2003,2018,ALL
3565,C0035455,0.56,1.00,NULL,1992,2018,ALL
3567,C0004096,0.70,0.97,NULL,1991,2020,ALL
3567,C0014457,0.60,0.97,NULL,1990,2020,ALL
3569,C0004096,0.60,0.96,NULL,1992,2020,ALL
3569,C0006625,0.60,0.96,NULL,1997,2020,ALL
3569,C0011570,0.60,0.80,NULL,1995,2020,ALL
3569,C0015967,0.70,0.97,NULL,1995,2020,ALL
3569,C0018801,0.60,1.00,NULL,2000,2019,ALL
3569,C0018802,0.60,1.00,NULL,2000,2019,ALL
3569,C0020429,0.58,1.00,NULL,1995,2019,ALL
3569,C0021368,0.57,1.00,NULL,2001,2015,ALL
3569,C0028754,0.60,0.97,NULL,2001,2019,ALL
3569,C0041696,0.60,1.00,NULL,1994,2019,ALL
3572,C0003873,0.59,0.91,NULL,2000,2020,ALL
3575,C1837028,0.70,1.00,NULL,1998,2016,ALL
3575,C1961099,0.59,1.00,NULL,2011,2020,ALL
3586,C0004943,0.70,0.86,NULL,2007,2019,ALL
3586,C0009319,0.60,0.99,NULL,1995,2020,ALL
3586,C0010346,0.70,0.96,strong,1996,2020,ALL
3586,C0014175,0.60,0.96,NULL,1997,2019,ALL
3586,C0021368,0.55,1.00,NULL,2001,2013,ALL
3586,C0021390,0.70,0.99,NULL,1995,2020,ALL
3586,C0024141,0.70,0.95,NULL,1994,2019,ALL
3586,C0243026,0.60,0.98,NULL,2000,2019,ALL
3587,C2751053,0.60,1.00,strong,2009,2017,ALL
3588,C2675508,0.60,1.00,strong,2009,2017,ALL
3592,C0008312,0.64,0.86,NULL,2009,2018,ALL
3593,C0010346,0.60,1.00,NULL,2004,2018,ALL
3593,C4013948,0.70,1.00,strong,2014,2014,ALL
3594,C4013949,0.75,1.00,strong,1998,2019,ALL
3596,C0004096,0.70,0.98,NULL,1995,2020,ALL
3596,C0011615,0.70,0.99,NULL,1996,2020,ALL
3596,C0034069,0.56,1.00,NULL,1998,2019,ALL
3605,C0009319,0.60,0.98,NULL,2007,2020,ALL
3606,C0524620,0.60,1.00,NULL,2006,2018,ALL
3621,C1168401,0.71,1.00,NULL,2000,2000,ALL
3630,C0011849,0.70,0.96,NULL,1981,2020,ALL
3630,C0011854,0.70,0.97,NULL,1982,2020,ALL
3630,C0011860,0.70,0.98,NULL,1983,2020,ALL
3630,C0020456,0.70,1.00,NULL,1994,2019,ALL
3630,C0020538,0.57,1.00,NULL,1997,2019,ALL
3630,C0205734,0.59,1.00,NULL,2003,2019,ALL
3630,C0342276,0.90,0.95,strong,1997,2018,ALL
3630,C0342283,0.70,0.93,NULL,1979,2019,ALL
3630,C1833104,1.00,0.96,strong,1998,2019,ALL
3630,C1852092,0.70,1.00,strong,2007,2008,ALL
3630,C3150617,0.70,1.00,strong,2007,2015,ALL
3636,C0432219,0.76,1.00,NULL,2013,2017,ALL
3640,C0010417,0.90,0.86,NULL,1999,2019,ALL
3643,C0002395,0.60,1.00,NULL,2002,2020,ALL
3643,C0011860,0.70,0.96,NULL,1985,2020,ALL
3643,C0021655,0.60,1.00,NULL,2000,2015,ALL
3643,C0265344,0.80,0.97,NULL,1985,2018,ALL
3643,C0271695,0.80,1.00,strong,1990,2018,ALL
3643,C0342278,0.70,1.00,strong,1988,2017,ALL
3643,C1864952,0.70,1.00,strong,1994,2004,ALL
3651,C0011860,0.70,0.96,NULL,1998,2019,ALL
3651,C0342276,0.90,0.97,strong,1998,2019,ALL
3651,C1833104,0.61,1.00,NULL,2003,2017,ALL
3651,C1833382,0.83,1.00,NULL,1998,2018,ALL
3655,C1856934,0.68,1.00,NULL,1997,2017,ALL
3659,C0024623,0.66,1.00,NULL,1998,2019,ALL
3659,C0699791,0.65,1.00,limited,1998,2019,ALL
3661,C4225294,0.60,1.00,moderate,2015,2015,ALL
3663,C0009324,0.57,1.00,NULL,2007,2019,ALL
3663,C0024141,0.70,0.95,NULL,2005,2020,ALL
3664,C0008924,0.90,0.92,NULL,2003,2019,ALL
3664,C0008925,0.70,0.95,strong,1999,2019,ALL
3664,C0175697,0.90,0.97,strong,1999,2019,ALL
3664,C0265259,1.00,0.97,NULL,2002,2018,ALL
3664,C1837213,0.70,1.00,NULL,2002,2017,ALL
3664,C4551864,0.61,1.00,NULL,2002,2017,ALL
3665,C4225358,0.70,1.00,moderate,1997,2015,ALL
3667,C0011860,0.90,0.94,NULL,1993,2019,ALL
3667,C0028754,0.60,0.97,NULL,1995,2019,ALL
3674,C0040015,0.80,0.98,definitive,1982,2020,ALL
3674,C1861195,0.90,1.00,strong,1998,2013,ALL
3675,C3553636,0.72,1.00,NULL,2012,2018,ALL
3684,C0024141,0.70,1.00,NULL,2008,2019,ALL
3689,C0398738,1.00,1.00,strong,1990,2019,ALL
3690,C0038454,0.59,1.00,NULL,1998,2019,ALL
3690,C0040015,1.00,1.00,definitive,1982,2020,ALL
3690,C1861195,0.90,1.00,strong,1999,2018,ALL
3690,C3853779,0.77,1.00,NULL,1990,2019,ALL
3691,C0079301,0.57,1.00,NULL,1995,2018,ALL
3691,C0268374,0.90,1.00,NULL,1996,2002,ALL
3691,C0282160,0.61,1.00,NULL,2008,2019,ALL
3691,C1856934,1.00,1.00,NULL,1995,2017,ALL
3702,C3552634,0.70,1.00,definitive,1997,2015,ALL
3704,C0342800,0.70,1.00,strong,2002,2016,ALL
3704,C4225256,0.71,1.00,strong,2009,2019,ALL
3708,C0431401,0.78,1.00,NULL,2012,2020,ALL
3708,C1847725,0.74,1.00,NULL,2007,2017,ALL
3708,C1861732,0.76,1.00,NULL,2005,2018,ALL
3712,C0268575,0.80,1.00,definitive,1983,2020,ALL
3717,C0001815,1.00,0.97,NULL,2005,2020,ALL
3717,C0019154,0.60,0.94,NULL,2006,2017,ALL
3717,C0023467,0.80,0.95,NULL,2005,2019,ALL
3717,C0026987,0.60,0.96,NULL,2005,2020,ALL
3717,C0032463,1.00,0.98,NULL,2005,2020,ALL
3717,C0040028,0.80,0.98,NULL,2005,2020,ALL
3717,C0856761,0.70,0.94,NULL,2006,2017,ALL
3718,C0085110,0.70,1.00,strong,1995,2019,ALL
3718,C1833275,0.60,1.00,NULL,1995,2004,ALL
3730,C0162809,0.70,1.00,strong,1987,2020,ALL
3730,C1563719,0.72,1.00,NULL,1993,2019,ALL
3732,C0027627,0.60,0.97,NULL,1995,2019,ALL
3736,C0684219,0.68,1.00,strong,1994,2018,ALL
3736,C1719788,1.00,0.97,NULL,1994,2018,ALL
3753,C0022387,0.70,1.00,NULL,1996,2019,ALL
3753,C0023976,0.70,0.98,NULL,1997,2018,ALL
3753,C1867904,0.71,1.00,NULL,1997,2015,ALL
3753,C2676723,0.70,1.00,moderate,1996,2015,ALL
3756,C0796013,0.55,1.00,NULL,2015,2016,ALL
3756,C2678486,0.75,1.00,NULL,2015,2016,ALL
3757,C0004238,0.70,1.00,strong,2005,2019,ALL
3757,C1865020,0.92,1.00,NULL,1995,2018,ALL
3757,C3150943,0.80,0.99,NULL,1995,2019,ALL
3758,C1855849,0.91,1.00,strong,1996,2012,ALL
3759,C1563715,0.80,0.99,NULL,2001,2019,ALL
3759,C1865018,0.74,1.00,strong,2001,2017,ALL
3759,C3151431,0.70,1.00,strong,2002,2016,ALL
3762,C3150733,0.70,1.00,limited,2005,2010,ALL
3762,C3150933,0.70,1.00,NULL,2005,2016,ALL
3766,C2748572,1.00,1.00,strong,1997,2019,ALL
3766,C3538946,0.60,1.00,strong,1997,2009,ALL
3767,C0011860,0.90,0.94,strong,1996,2019,ALL
3767,C0342276,0.66,1.00,strong,2009,2019,ALL
3767,C1833104,1.00,0.98,strong,2001,2018,ALL
3767,C1853564,0.57,1.00,NULL,2006,2018,ALL
3767,C1864623,0.70,1.00,strong,2001,2016,ALL
3767,C2931833,0.70,1.00,strong,1995,2016,ALL
3767,C3888018,0.70,1.00,NULL,2001,2019,ALL
3767,C4225365,0.61,1.00,NULL,2011,2017,ALL
3776,C0011581,0.60,1.00,NULL,2007,2019,ALL
3777,C0340543,0.64,1.00,strong,2013,2019,ALL
3777,C3203102,0.70,0.95,strong,2012,2020,ALL
3777,C3809198,0.60,1.00,NULL,2013,2017,ALL
3778,C1836173,0.73,1.00,NULL,2005,2019,ALL
3784,C0022387,1.00,1.00,definitive,1997,2019,ALL
3784,C0023976,0.70,0.98,NULL,1993,2020,ALL
3784,C1837014,0.70,1.00,NULL,1996,2018,ALL
3784,C1865019,0.72,1.00,NULL,1996,2018,ALL
3784,C4551509,0.70,1.00,NULL,1996,2018,ALL
3784,C4551647,1.00,0.99,NULL,1996,2019,ALL
3785,C0220669,0.60,0.95,NULL,1994,2020,ALL
3785,C0270851,0.59,1.00,NULL,2000,2019,ALL
3785,C3149074,0.70,1.00,NULL,1998,2016,ALL
3785,C3150986,0.70,1.00,NULL,1998,2018,ALL
3786,C1852581,0.80,0.94,NULL,1998,2018,ALL
3791,C0009402,0.60,0.96,NULL,2002,2019,ALL
3791,C0018923,0.59,1.00,NULL,2007,2019,ALL
3791,C1865871,0.70,1.00,limited,2002,2008,ALL
3798,C1858712,0.76,1.00,strong,2002,2018,ALL
3798,C4310658,0.60,1.00,strong,2017,2018,ALL
3798,C4693609,0.60,1.00,NULL,2018,2018,ALL
3814,C3541462,0.90,1.00,limited,2007,2012,ALL
3815,C0023461,0.60,1.00,NULL,1993,2019,ALL
3815,C0023467,0.80,0.96,moderate,1989,2019,ALL
3815,C0024899,1.00,0.99,strong,1992,2020,ALL
3815,C0080024,1.00,1.00,NULL,1991,2018,ALL
3815,C0221013,0.70,0.98,NULL,1998,2020,ALL
3815,C0238198,1.00,0.95,definitive,1995,2020,ALL
3815,C1136033,0.68,1.00,NULL,1992,2019,ALL
3815,C1336708,0.63,1.00,moderate,2008,2016,ALL
3815,C3179349,0.67,1.00,definitive,1998,2016,ALL
3816,C0020538,0.60,1.00,NULL,1995,2018,ALL
3818,C0272339,0.74,0.90,strong,1974,2019,ALL
3827,C0020429,0.56,0.96,NULL,1988,2019,ALL
3827,C0272340,0.77,0.89,strong,1976,2019,ALL
3832,C1835265,0.74,1.00,NULL,2012,2016,ALL
3835,C1863732,0.73,1.00,NULL,2011,2015,ALL
3845,C0005684,0.70,1.00,NULL,2000,2019,ALL
3845,C0006142,0.70,0.95,NULL,2005,2020,ALL
3845,C0006826,0.60,0.97,NULL,1987,2020,ALL
3845,C0007131,0.70,0.98,NULL,1989,2020,ALL
3845,C0009402,0.60,0.96,NULL,1990,2020,ALL
3845,C0014175,0.60,0.92,NULL,2005,2019,ALL
3845,C0018923,0.64,1.00,NULL,1997,2016,ALL
3845,C0023467,0.70,0.94,NULL,1987,2020,ALL
3845,C0023903,0.66,1.00,NULL,1993,2017,ALL
3845,C0024121,0.60,0.97,NULL,1991,2019,ALL
3845,C0028326,1.00,0.99,definitive,1993,2019,ALL
3845,C0030297,0.70,0.97,NULL,1997,2019,ALL
3845,C0040136,0.68,1.00,NULL,1988,2016,ALL
3845,C0152013,0.70,0.97,NULL,1990,2020,ALL
3845,C0235974,0.70,0.98,NULL,1985,2020,ALL
3845,C0242379,0.70,0.97,NULL,1990,2020,ALL
3845,C0265329,0.75,1.00,strong,2012,2019,ALL
3845,C0334583,0.62,1.00,NULL,2007,2013,ALL
3845,C0345905,0.60,0.96,NULL,1994,2019,ALL
3845,C0346647,0.60,0.99,NULL,1985,2020,ALL
3845,C0349639,1.00,1.00,NULL,1994,2019,ALL
3845,C0376358,0.60,1.00,NULL,2005,2018,ALL
3845,C0549473,0.59,1.00,NULL,1988,2016,ALL
3845,C0587248,0.60,1.00,disputed,2006,2018,ALL
3845,C0678222,0.70,0.95,NULL,1987,2020,ALL
3845,C0684249,0.70,0.98,NULL,1985,2020,ALL
3845,C0919267,0.70,0.90,NULL,1991,2019,ALL
3845,C1140680,0.70,0.91,NULL,1986,2019,ALL
3845,C1275081,0.80,1.00,strong,1993,2019,ALL
3845,C1860991,0.90,1.00,NULL,2006,2014,ALL
3845,C2239176,0.70,0.92,NULL,1985,2020,ALL
3845,C2674723,0.63,1.00,moderate,2006,2019,ALL
3845,C3809005,0.60,1.00,strong,2006,2014,ALL
3845,C4552097,0.62,1.00,NULL,2012,2017,ALL
3848,C0079153,1.00,0.95,NULL,1992,2019,ALL
3848,C1721006,0.67,1.00,NULL,2001,2018,ALL
3848,C1833030,0.72,1.00,strong,1994,2018,ALL
3848,C1840296,0.61,1.00,strong,1994,2006,ALL
3848,C1843463,0.71,1.00,strong,1994,2018,ALL
3852,C0079295,0.95,1.00,strong,1992,2019,ALL
3852,C0079298,0.90,0.99,strong,1991,2019,ALL
3852,C0079299,0.73,1.00,strong,1993,2019,ALL
3852,C0080333,0.76,1.00,strong,1993,2019,ALL
3852,C0432316,0.78,1.00,strong,1996,2014,ALL
3852,C1836284,0.62,1.00,NULL,2003,2006,ALL
3852,C3714534,0.70,1.00,strong,2006,2019,ALL
3852,C4552092,0.60,1.00,strong,2006,2006,ALL
3857,C1721006,0.80,1.00,strong,1992,2019,ALL
3858,C0079153,0.80,0.98,NULL,1992,2020,ALL
3858,C1843463,0.73,1.00,strong,1997,1999,ALL
3858,C3665704,0.79,1.00,strong,1994,2019,ALL
3861,C0079295,0.98,1.00,strong,1991,2019,ALL
3861,C0079298,0.70,1.00,NULL,1991,2019,ALL
3861,C0079299,0.75,1.00,strong,1991,2019,ALL
3861,C0080333,0.70,1.00,strong,1993,2006,ALL
3861,C0343111,0.72,1.00,strong,1995,2008,ALL
3861,C0406778,0.62,1.00,strong,1995,2009,ALL
3861,C3715082,0.70,1.00,strong,1993,2005,ALL
3868,C0265334,0.60,1.00,NULL,2001,2020,ALL
3868,C1706595,0.95,1.00,strong,1995,2013,ALL
3868,C4552049,0.70,1.00,strong,1995,2011,ALL
3872,C0259771,0.75,1.00,strong,1997,2019,ALL
3872,C0265334,0.70,1.00,NULL,1995,2020,ALL
3872,C1721007,0.78,1.00,NULL,1994,2013,ALL
3897,C0265216,1.00,0.98,NULL,1986,2020,ALL
3897,C0795953,1.00,1.00,definitive,1986,2019,ALL
3897,C1839909,0.70,1.00,strong,1986,2006,ALL
3908,C1263858,1.00,1.00,strong,1955,2018,ALL
3909,C0079301,0.80,1.00,strong,1992,2018,ALL
3909,C0079683,0.61,1.00,NULL,1992,2016,ALL
3909,C0268374,0.80,1.00,strong,1995,2016,ALL
3909,C1328355,0.71,1.00,strong,1995,2016,ALL
3913,C1836876,1.00,1.00,NULL,1995,2018,ALL
3913,C3280113,0.70,1.00,strong,2010,2018,ALL
3914,C0079301,0.80,1.00,strong,1994,2019,ALL
3914,C0079683,0.92,1.00,NULL,1994,2018,ALL
3914,C0268374,0.90,1.00,NULL,1997,2016,ALL
3918,C0079301,0.80,1.00,strong,1992,2018,ALL
3918,C0079683,0.81,1.00,NULL,1992,2017,ALL
3918,C0268374,0.80,1.00,NULL,1994,2017,ALL
3920,C0878677,1.00,1.00,definitive,1995,2020,ALL
3921,C0685889,0.74,1.00,NULL,2013,2019,ALL
3929,C0028754,0.60,1.00,NULL,2010,2019,ALL
3930,C0030779,1.00,0.94,strong,2002,2019,ALL
3930,C0748397,0.71,1.00,strong,2010,2013,ALL
3930,C2931048,0.80,0.93,strong,1993,2019,ALL
3930,C4747922,0.70,1.00,moderate,2003,2015,ALL
3931,C0023195,1.00,0.97,NULL,1967,2019,ALL
3931,C0342895,0.80,1.00,strong,1987,2019,ALL
3932,C4014233,0.70,1.00,strong,2001,2012,ALL
3938,C0268179,0.70,1.00,NULL,2006,2016,ALL
3939,C2931743,0.60,1.00,strong,1984,2016,ALL
3945,C3279904,0.70,1.00,NULL,1990,2001,ALL
3949,C0004153,0.70,0.98,NULL,1980,2020,ALL
3949,C0015695,0.64,1.00,NULL,1997,2019,ALL
3949,C0020443,0.90,0.98,strong,1982,2020,ALL
3949,C0020445,0.90,0.98,strong,1964,2020,ALL
3949,C0745103,0.80,0.98,strong,1975,2020,ALL
3952,C0002395,0.60,0.94,NULL,2004,2019,ALL
3952,C0011860,0.60,0.95,NULL,1996,2020,ALL
3952,C0015695,0.60,1.00,NULL,2003,2020,ALL
3952,C0020459,0.70,0.98,NULL,1997,2020,ALL
3952,C0020538,0.60,0.97,NULL,1998,2020,ALL
3952,C0020619,0.65,1.00,NULL,1998,2017,ALL
3952,C0028754,0.70,0.95,NULL,1973,2020,ALL
3952,C0271650,0.60,0.94,NULL,1996,2020,ALL
3952,C0524620,0.60,0.99,NULL,1976,2019,ALL
3952,C3554224,0.80,0.96,strong,1996,2020,ALL
3953,C0011860,0.60,0.98,NULL,1966,2019,ALL
3953,C0028754,0.70,0.93,NULL,1966,2019,ALL
3953,C3554225,0.72,1.00,strong,1998,2019,ALL
3973,C0266432,0.80,1.00,NULL,1995,2018,ALL
3973,C0342549,0.80,1.00,NULL,1993,2017,ALL
3977,C0796176,0.78,1.00,strong,2004,2019,ALL
3977,C1968949,0.61,1.00,strong,2017,2017,ALL
3981,C1847827,0.99,1.00,NULL,2001,2016,ALL
3984,C0175702,0.60,0.87,limited,1998,2019,ALL
3988,C0008384,0.80,1.00,strong,1993,2019,ALL
3988,C0043208,1.00,0.99,strong,1976,2020,ALL
3988,C2936797,0.60,1.00,strong,1993,2020,ALL
3990,C0011860,0.68,1.00,NULL,2001,2018,ALL
3990,C2675071,0.60,1.00,NULL,2013,2013,ALL
3990,C3151466,0.71,1.00,NULL,1991,2013,ALL
3991,C4014869,0.60,1.00,strong,2014,2014,ALL
4000,C0033300,1.00,0.97,NULL,2003,2020,ALL
4000,C0271694,0.60,0.98,limited,2000,2020,ALL
4000,C0406585,0.70,1.00,NULL,2002,2017,ALL
4000,C0410189,0.70,0.96,NULL,2000,2019,ALL
4000,C0410190,0.80,1.00,NULL,1991,2018,ALL
4000,C0432291,0.80,1.00,NULL,2002,2018,ALL
4000,C0686353,0.70,1.00,strong,1997,2019,ALL
4000,C0796031,0.71,1.00,NULL,2003,2017,ALL
4000,C1449563,1.00,0.99,NULL,1999,2020,ALL
4000,C1720860,0.80,1.00,NULL,2000,2020,ALL
4000,C1854154,0.90,1.00,NULL,1999,2017,ALL
4000,C1857829,0.70,1.00,NULL,2008,2017,ALL
4000,C2750035,0.70,1.00,strong,2010,2017,ALL
4000,C2750785,0.92,1.00,NULL,2002,2017,ALL
4001,C3164344,0.55,1.00,NULL,2008,2019,ALL
4004,C0027819,0.70,1.00,NULL,2011,2020,ALL
4004,C1961099,0.59,0.90,NULL,1994,2017,ALL
4010,C0027341,1.00,0.94,NULL,1991,2020,ALL
4010,C0033687,0.60,1.00,strong,2009,2014,ALL
4015,C4284414,0.70,1.00,strong,2016,2016,ALL
4015,C4707243,0.70,1.00,strong,1990,2019,ALL
4023,C0020443,0.68,1.00,NULL,1993,2019,ALL
4023,C0020473,0.70,0.95,NULL,1989,2019,ALL
4023,C0020474,0.80,1.00,strong,1987,2020,ALL
4023,C0020557,0.60,0.99,NULL,1975,2019,ALL
4023,C0023817,1.00,0.99,strong,1977,2019,ALL
4023,C0028754,0.60,0.95,NULL,1995,2019,ALL
4036,C1857277,0.96,1.00,strong,2003,2018,ALL
4038,C0265301,0.74,1.00,NULL,2011,2018,ALL
4038,C1859309,0.78,0.89,NULL,2003,2020,ALL
4038,C4225377,0.60,1.00,strong,2014,2015,ALL
4040,C1970440,0.60,1.00,NULL,2007,2013,ALL
4040,C4225231,0.60,1.00,NULL,2015,2015,ALL
4041,C0029456,0.90,0.98,strong,2004,2019,ALL
4041,C0432252,1.00,1.00,NULL,2001,2017,ALL
4041,C0432273,0.70,1.00,strong,2001,2003,ALL
4041,C1843323,0.70,1.00,strong,2003,2017,ALL
4041,C1843330,0.70,1.00,strong,2001,2017,ALL
4041,C1866079,0.60,1.00,strong,2001,2007,ALL
4041,C1866176,0.70,1.00,NULL,2001,2017,ALL
4041,C4693479,0.60,1.00,strong,2014,2017,ALL
4043,C3809482,0.70,1.00,moderate,1992,2016,ALL
4053,C2751316,0.60,1.00,NULL,2009,2010,ALL
4053,C3538951,0.60,1.00,NULL,2009,2009,ALL
4054,C0002452,0.62,1.00,strong,2015,2017,ALL
4054,C1832594,0.81,1.00,strong,2002,2019,ALL
4054,C4540511,0.60,1.00,strong,2016,2016,ALL
4068,C0549463,1.00,0.97,strong,1998,2020,ALL
4069,C0268389,0.70,1.00,NULL,1991,2012,ALL
4070,C0339273,0.80,1.00,strong,1999,2016,ALL
4072,C1333990,0.70,1.00,NULL,2009,2019,ALL
4072,C2750471,0.70,1.00,definitive,2006,2014,ALL
4072,C2750737,0.99,1.00,NULL,2008,2019,ALL
4072,C4552100,0.60,1.00,strong,2009,2019,ALL
4088,C0009402,0.70,0.94,NULL,1998,2019,ALL
4088,C2697932,0.68,1.00,moderate,2012,2019,ALL
4088,C3151087,0.76,1.00,definitive,2001,2018,ALL
4088,C4707243,0.60,1.00,definitive,1999,2019,ALL
4089,C0009402,0.70,0.98,strong,1996,2020,ALL
4089,C0030297,0.70,1.00,NULL,1999,2016,ALL
4089,C0235974,0.70,1.00,NULL,1996,2020,ALL
4089,C0345893,1.00,0.98,definitive,1997,2020,ALL
4089,C0346647,0.60,1.00,NULL,1996,2020,ALL
4089,C0796081,0.80,1.00,NULL,2010,2020,ALL
4089,C1832940,0.80,1.00,definitive,1998,2015,ALL
4089,C1832942,0.76,0.91,strong,2004,2019,ALL
4089,C1868081,0.80,1.00,definitive,1998,2015,ALL
4091,C0149630,0.65,1.00,NULL,2012,2019,ALL
4091,C3542024,0.70,1.00,NULL,2012,2019,ALL
4099,C4225250,0.70,1.00,NULL,2014,2016,ALL
4128,C0796275,0.91,1.00,NULL,1993,2016,ALL
4129,C0030567,0.60,0.99,NULL,1993,2020,ALL
4135,C0036341,0.57,1.00,NULL,2002,2018,ALL
4137,C0002395,0.70,0.99,NULL,1988,2020,ALL
4137,C0038868,0.70,0.95,NULL,1995,2019,ALL
4137,C0236642,0.80,0.98,NULL,1998,2020,ALL
4137,C0242422,0.70,1.00,NULL,1998,2019,ALL
4137,C0338451,0.80,0.98,NULL,1997,2020,ALL
4137,C0338462,0.56,1.00,NULL,1998,2017,ALL
4137,C0949664,0.60,0.99,NULL,1999,2020,ALL
4137,C1850077,0.71,1.00,NULL,2007,2007,ALL
4137,C3160718,0.66,1.00,NULL,2001,2018,ALL
4137,C4551863,0.70,1.00,NULL,1999,2014,ALL
4143,C0268621,0.78,1.00,definitive,1951,2019,ALL
4148,C1837481,0.60,1.00,NULL,2004,2005,ALL
4148,C1846843,0.91,1.00,NULL,2001,2019,ALL
4149,C0031511,0.80,1.00,strong,2011,2019,ALL
